agg_id,treat,prop_score,fu_survey_year,hhinc_yrly_end,profits_yrly_end,rev_yrly_end,exp_yrly_end,hhexp_yrly_end,loan_size,prinpaid,interest_rate,repaytime,intpaid,penalty,paid_total,net_revenue,css_creditscorefinal,css_yearsataddress,own_house,sari,own_anybus,max_yearsinbusiness,css_regularworkers,css_traveltime,css_travelcost,css_stockvalue,css_assetvalue,css_noofbusiness,lower_window,app_year,hhsize,age,gender,education,married,savingsamt,hhinc_yrly_base,profits_yrly_base,rev_yrly_base,exp_yrly_base,hhexp_yrly_base,hhasset_yrly_base,revenue_fees,revenue_interest,log_hhinc,default_value,high_school,college,bank_profits_level,bank_profits_pp
900807,0,0.8434873949579832,2008,20250,20250,67500,60027.75,9000,0,NA,NA,1,NA,NA,NA,0,54,26,1,0,1,10,0,10,14,11500,1800,1,0,2007,3,50,0,1,1,0,20683.333333333332,124100,190028.125,65928.125,1867.5,2375,0,0,9.915959454031448,-0,1,1,0,0
901466,1,0.8434873949579832,2007,15750,15750,72000,71902.5,67500,1312.5,21000,30,1,1592.5,0,22592.5,99.53125,50,19,1,1,1,6,0,10,15,40000,15000,1,0,2006,3,38,1,2,1,0,22812.5,136875,246375,109500,5040,30581.25,1.3634417808218728,98.16780821917813,9.664659134301736,-0,1,0,-1.2376385703364008,18.41674442522182
901755,1,0.8434873949579832,2008,18750,18750,30000,22425,8400,0,NA,NA,1,NA,NA,NA,0,50,10,1,0,1,2,0,10,14,36840,23550,1,0,2007,9,41,1,1,1,0,11273.177083333334,67639.0625,116229.6875,48590.625,1545,1287.5,0,0,9.839002363309719,-0,1,1,0,0
902241,1,0.8434873949579832,2008,21750,21750,176250,154500,4500,875,14000,30,1,1061.71,6743.46,21805.17,487.823125,52,11,1,0,1,24,1,10,14,7000,10000,1,0,2007,3,59,1,3,1,0,60833.333333333336,365000,661562.5,296562.5,3750,12281.25,422.3779195205481,65.44520547945189,9.9874150124714145,-0,0,0,410.2417364296636,58.69891109188849
904502,1,0.8434873949579832,2008,3750,3750,33750,32520,3375,625,10000,30,1,758.29,0,10758.29,47.39312500000006,53,27,1,0,1,27,0,15,14,100000,10000,1,0,2007,2,50,1,1,0,0,13307.291666666666,79843.75,141437.5,61593.75,3375,1531.25,0.6465496575343082,46.74657534246575,8.229777750081887,-0,1,1,-16.938263570336346,1.0677396633170702
904548,1,0.8434873949579832,2008,14850,14850,28725,13875,26250,500,8000,30,1,606.71,118.29,8725,45.3125,56,12,1,1,1,7,1,30,28,25808,36100,3,0,2007,5,35,1,2,1,20000,14417.5,86505,143855.625,57350.625,19350,5525,7.915239726027372,37.39726027397263,9.605822482030945,-0,1,0,-12.3938885703364,-5.732660336682944
905862,1,0.8434873949579832,2008,0,0,0,0,7500,937.5,15000,30,1,1137.5,632.71,16770.21,110.638125,51,22,1,0,1,1,1,5,0,36500,5000,1,0,2007,1,22,1,1,0,5000,9961.458333333334,59768.75,94671.875,34903.125,2100,2375,40.518261986301255,70.11986301369875,0,-0,1,1,29.7442364296636,16.326239663317057
906315,0,0.8434873949579832,2007,18000,18000,30000,78825,6750,0,NA,NA,1,NA,NA,NA,0,57,15,1,0,0,3,2,15,15,18000,31000,1,0,2006,5,34,1,1,1,5000,22812.5,136875,239531.25,102656.25,4875,5062.5,0,0,9.798182590890704,-0,1,1,0,0
906710,1,0.8434873949579832,2008,45000,45000,675000,560925,2250,1375,22000,30,1,1693.67,683.09,24376.76,148.5475,52,15,1,0,0,14,1,15,7,68000,295000,1,0,2007,2,43,1,2,1,0,138395.83333333334,830375,1569500,739125,4125,3437.5,45.705034246575636,102.84246575342438,10.714439990727769,-0,1,0,44.46611142966361,22.353748754226153
908630,1,0.8434873949579832,2008,28650,28650,90000,61350,9000,0,NA,NA,1,NA,NA,NA,0,59,25,1,0,1,19,0,20,14,23292,0,2,0,2007,5,56,1,1,1,0,11622.96875,69737.8125,118191.5625,48453.75,5100,3468.75,0,0,10.262943625547717,-0,1,1,0,0
908838,1,0.8434873949579832,2008,4425,4425,6600,2727,1687.5,437.5,7000,30,1,530.79,0,7530.79,33.174375,54,29,1,1,1,3,0,30,14,19323,2000,1,0,2007,5,52,1,2,1,0,17489.583333333332,104937.5,193906.25,88968.75,75,2431.25,0.451772260273998,32.722602739726,8.395251520610994,-0,1,0,-21.219513570336403,-13.126731765254366
909198,1,0.8434873949579832,2007,0,0,0,0,2250,375,6000,30,1,455,0,6455,28.4375,51,12,1,1,1,2,0,15,30,42800,10000,1,0,2006,2,49,1,2,0,5000,15208.333333333334,91250,164250,73000,2625,1606.25,0.3895547945205635,28.047945205479436,0,-0,1,0,-22.6438885703364,-21.011827003349605
909365,1,0.546583850931677,2008,27000,27000,90000,46785,5625,1250,20000,30,1,1516.71,0,21516.71,94.794375,44,17,1,0,0,29,0,14,14,63500,3000,1,1,2007,1,59,1,2,0,0,24333.333333333332,146000,267362.5,121362.5,1845,1781.25,1.301224315068751,93.49315068493125,10.203629181337648,-0,1,0,-2.6620135703363985,17.62838966331706
912268,1,0.8434873949579832,2008,10875,10875,18750,7875,5250,875,14000,30,1,1086.84,2752.23,17839.07,239.941875,46,8,1,0,0,6,2,20,14,30600,20000,2,0,2007,4,38,1,1,0,15000,9315.104166666666,55890.625,80984.375,25093.75,5452.5,6000,174.49666952054815,65.44520547945184,9.294313805752362,-0,1,1,162.3604864296636,30.369625377602773
912659,1,0.8434873949579832,2007,0,0,2100,2670.75,5812.5,500,8000,30,1,606.71,0,8606.71,37.91937499999994,53,28,1,1,1,26,0,10,15,30650,10000,1,0,2006,3,54,1,2,0,1000,12489.84375,74939.0625,135574.6875,60635.625,17310.75,6500,0.5221147260273113,37.39726027397263,0,-0,1,0,-19.787013570336455,-7.211285336682952
912680,1,0.546583850931677,2008,7875,7875,48375,28638.75,6750,500,8000,30,1,606.71,0,8606.71,37.91937499999994,44,10,1,0,0,5,0,15,14,4522,3800,1,1,2007,3,40,0,2,1,0,6843.75,41062.5,61388.4375,20325.9375,3844.5,1831.25,0.5221147260273113,37.39726027397263,8.971575439759016,-0,1,0,-19.787013570336455,-7.211285336682952
912835,1,0.8434873949579832,2008,55500,55500,187500,132000,9750,1500,24000,30,1,1820,0,25820,113.75,52,10,1,0,0,6,2,10,7,42000,181000,1,0,2007,5,38,1,1,1,0,62354.166666666664,374125,691218.75,317093.75,4425,1800,1.5582191780824957,112.1917808219175,10.92415631759022,-0,1,1,3.043611429663599,20.38817299665039
914508,1,0.8434873949579832,2008,0,0,0,0,2250,0,NA,NA,1,NA,NA,NA,0,58,8,1,0,0,8,1,20,30,34000,44000,1,0,2006,3,42,1,1,1,0,19770.833333333332,118625,198468.75,79843.75,3375,3687.5,0,0,0,-0,1,1,0,0
914653,0,0.8434873949579832,2008,0,0,0,0,22500,0,NA,NA,1,NA,NA,NA,0,51,3,1,1,1,3,0,10,14,72200,0,1,0,2007,6,41,1,2,1,0,13307.291666666666,79843.75,143718.75,63875,16125,3000,0,0,0,-0,1,0,0,0
917261,1,0.8434873949579832,2008,1125,1125,11250,7125,4500,500,8000,30,1,606.71,0,8606.71,37.91937499999994,51,10,1,0,0,4,0,35,14,70648,3000,1,0,2007,3,43,1,1,1,5000,15968.75,95812.5,172234.375,76421.875,2235,1575,0.5221147260273113,37.39726027397263,7.026426808699636,-0,1,1,-19.787013570336455,-7.211285336682952
917886,1,0.546583850931677,2008,5100,5100,20850,18562.5,4500,312.5,5000,30,1,379.21,192.32,5571.53,35.720625,39,3,0,0,0,3,0,80,120,16860,8600,2,1,2007,6,34,1,2,0,0,3802.0833333333335,22812.5,22812.5,0,3225,2468.75,12.34733732876712,23.373287671232877,8.537191877922927,-0,1,0,-12.048263570336417,-28.204560336682942
918303,1,0.8434873949579832,2007,1500,1500,23250,21690,6000,625,10000,30,1,911.86,532.13,11443.99,90.249375,56,7,1,0,0,2,1,15,15,13000,3000,1,0,2006,2,47,1,1,0,5200,9885.416666666666,59312.5,95812.5,36500,4725,1906.25,43.50279965753425,46.74657534246575,7.313886831633462,-0,1,1,25.917986429663586,7.924739663317059
918836,1,0.8434873949579832,2008,7387.5,7387.5,37500,30112.5,7500,0,NA,NA,1,NA,NA,NA,0,58,4,1,0,1,7,0,15,14,24480,24480,1,0,2007,2,44,1,1,1,15000,11406.25,68437.5,96268.75,27831.25,3975,49425,0,0,8.907680016343688,-0,1,1,0,0
919359,0,0.8434873949579832,2008,14100,14100,45000,30900,3750,0,NA,NA,1,NA,NA,NA,0,53,20,1,1,1,7,3,90,42,123410,80000,3,0,2007,2,45,1,2,0,0,16653.125,99918.75,168356.25,68437.5,1725,4187.5,0,0,9.55400099583723,-0,1,0,0,0
919878,1,0.8434873949579832,2007,750,750,2250,3787.5,4200,562.5,9000,30,1,682.5,22.74,9705.24,44.0775,59,8,1,0,0,8,0,40,80,26000,10000,2,0,2006,2,40,1,1,1,2000,0,0,0,0,3150,5062.5,2.0055821917808103,42.07191780821919,6.621405651764134,-0,1,1,-16.941388570336414,-2.359160336682944
920094,1,0.8434873949579832,2007,2250,2250,15000,28800,6750,0,NA,NA,1,NA,NA,NA,0,57,10,1,0,1,10,2,15,30,39000,21000,1,0,2006,7,41,1,2,1,5000,22812.5,136875,223562.5,86687.5,7500,10093.75,0,0,7.719129840906732,-0,1,0,0,0
920208,1,0.8434873949579832,2007,4500,4500,6750,4087.5,4500,0,NA,NA,1,NA,NA,NA,0,47,8,1,0,1,8,0,10,15,1475,3500,1,0,2006,5,42,1,1,1,0,0,0,0,0,2137.5,3468.75,0,0,8.412054873292933,-0,1,1,0,0
920340,0,0.8434873949579832,2008,45487.5,45487.5,60000,14512.5,4500,0,NA,NA,1,NA,NA,NA,0,52,16,1,0,1,5,0,15,14,2900,0,1,0,2007,4,54,1,2,1,0,7604.166666666667,45625,73000,27375,7725,3050,0,0,10.725214825740325,-0,1,0,0,0
923250,1,0.8434873949579832,2008,15240,15240,44497.5,9660,1125,875,14000,30,1,1061.71,53.85,15115.56,69.7225,54,7,1,1,1,7,0,35,14,27776,5000,1,0,2007,3,34,1,2,1,0,12736.979166666666,76421.875,131171.875,54750,2325,6562.5,4.277294520548125,65.44520547945187,9.63174444388585,-0,1,0,-7.858888570336404,10.915982520459917
923326,0,0.8434873949579832,2008,37500,37500,67500,30000,22500,0,NA,NA,1,NA,NA,NA,0,49,40,1,1,1,3,1,40,16,117200,0,2,0,2007,2,40,1,1,0,2000,12546.875,75281.25,136418.75,61137.5,8212.5,4250,0,0,10.53212287826962,-0,1,1,0,0
914788,1,0.8434873949579832,2008,36000,36000,150000,114000,3000,562.5,9000,30,1,712.8,1773.77,11486.57,155.410625,51,25,1,0,1,20,0,15,15,11340,6000,1,0,2007,4,42,1,2,1,0,21671.875,130031.25,234968.75,104937.5,802.5,3200,113.33870719178083,42.07191780821918,10.491301994830229,-0,1,0,94.39173642966361,17.43339521887262
924196,1,0.8434873949579832,2007,1125,1125,10500,6907.5,2250,500,8000,30,1,606.71,0,8606.71,37.91937499999994,58,6,1,1,1,3,0,10,15,18000,11000,1,0,2006,2,36,0,1,1,5000,12927.083333333334,77562.5,139156.25,61593.75,2025,2875,0.5221147260273113,37.39726027397263,7.026426808699636,-0,1,1,-19.787013570336455,-7.211285336682952
924668,1,0.8434873949579832,2008,9000,9000,18000,10275,6750,562.5,9000,30,1,682.5,0,9682.5,42.65625,58,14,1,0,1,10,0,80,56,118250,3700,2,0,2007,4,45,1,2,1,3200,8364.583333333334,50187.5,59312.5,9125,10500,21093.75,0.5843321917808098,42.07191780821919,9.105090961257085,-0,1,0,-18.3626385703364,-2.6118270033496067
925357,1,0.8434873949579832,2008,6750,6750,36000,32928.75,5625,375,6000,30,1,455,23.08,6478.08,29.88,56,22,1,1,1,18,0,25,14,26292,8500,1,0,2007,2,51,1,1,1,0,12851.041666666666,77106.25,139384.375,62278.125,3101.25,2375,1.8320547945205625,28.047945205479436,8.81744592104187,-0,1,1,-21.201388570336405,-20.627160336682945
925420,1,0.8434873949579832,2008,0,0,0,0,6000,562.5,9000,30,1,682.5,1898.54,11581.04,161.315,48,11,1,1,1,6,0,10,15,35000,5000,1,0,2007,3,40,1,1,0,200,19010.416666666668,114062.5,205312.5,91250,4500,2812.5,119.24308219178081,42.07191780821918,0,-0,1,1,100.2961114296636,18.483061885539282
925678,1,0.8434873949579832,2008,0,0,0,11625,4500,1187.5,19000,30,1,1440.79,1616.86,22057.65,191.103125,53,1,1,0,0,5,1,10,7,41600,3000,1,0,2007,2,60,1,1,1,0,32507.8125,195046.875,350171.875,155125,5850,2843.75,102.284631849315,88.818493150685,0,-0,1,1,96.9592364296636,25.266155452790745
926183,0,0.8434873949579832,2008,1500,1500,4500,3000,4500,0,NA,NA,1,NA,NA,NA,0,56,21,1,0,0,4,1,20,15,100000,12000,1,0,2007,4,27,1,2,1,10000,78756.35416666667,472538.125,897808.75,425270.625,4350,3312.5,0,0,7.313886831633462,-0,1,0,0,0
926336,0,0.8434873949579832,2007,3750,3750,14250,11100,3750,0,NA,NA,1,NA,NA,NA,0,51,15,0,0,0,2,0,30,60,48000,27000,2,0,2006,2,25,0,1,1,0,4942.708333333333,29656.25,29656.25,0,4500,3750,0,0,8.229777750081887,-0,1,1,0,0
926423,0,0.8434873949579832,2008,18750,18750,58500,36336,4500,0,NA,NA,1,NA,NA,NA,0,52,13,1,0,1,1,2,10,15,3150,445100,1,0,2007,4,37,1,1,1,0,19200.520833333332,115203.125,182500,67296.875,11662.5,3575,0,0,9.839002363309719,-0,1,1,0,0
926786,0,0.546583850931677,2008,975,975,9000,8025,3000,0,NA,NA,1,NA,NA,NA,0,45,11,1,1,1,9,0,20,28,15000,5000,2,1,2007,3,43,1,1,1,0,10265.625,61593.75,107218.75,45625,1875,2437.5,0,0,6.883462586413092,-0,1,1,0,0
927113,1,0.8434873949579832,2008,4500,4500,18000,13275,4500,1562.5,25000,30,1,2337.06,2319.61,29656.67,291.041875,54,15,1,1,1,19,0,20,20,9300,19550,1,0,2007,4,48,1,1,1,0,34009.635416666664,204057.8125,360665.625,156607.8125,1661.25,2593.75,174.1754366438356,116.8664383561644,8.412054873292933,-0,1,1,177.0229864296636,31.983519663317058
927205,1,0.8434873949579832,2008,3750,3750,30000,26250,6000,0,NA,NA,1,NA,NA,NA,0,48,31,1,0,1,3,0,15,15,10000,5000,1,0,2007,4,45,1,2,1,0,13307.291666666666,79843.75,136875,57031.25,2250,5093.75,0,0,8.229777750081887,-0,1,0,0,0
927324,1,0.8434873949579832,2008,11250,11250,68250,25350,4500,562.5,9000,30,1,682.5,0,9682.5,42.65625,59,11,1,1,1,4,0,15,15,56000,10000,1,0,2007,3,30,1,1,1,0,23356.197916666668,140137.1875,252922.1875,112785,4725,2812.5,0.5843321917808098,42.07191780821919,9.328212292571072,-0,1,1,-18.3626385703364,-2.6118270033496067
927655,1,0.8434873949579832,2008,5550,5550,15750,10200,12375,1250,20000,30,1,1516.71,0,21516.71,94.794375,49,14,1,1,1,9,2,70,28,12000,21000,2,0,2007,7,43,1,1,1,0,27755.208333333332,166531.25,264625,98093.75,19500,2625,1.301224315068751,93.49315068493125,8.621733370690162,-0,1,1,-2.6620135703363985,17.62838966331706
927933,1,0.8434873949579832,2007,3375,3375,4875,6375,3375,0,NA,NA,1,NA,NA,NA,0,56,30,1,1,1,16,0,20,30,4000,40000,2,0,2006,7,40,1,1,1,4000,2661.4583333333335,15968.75,26234.375,10265.625,1875,3562.5,0,0,8.124446855715847,-0,1,1,0,0
927999,1,0.8434873949579832,2008,375,375,9750,9375,4500,0,NA,NA,1,NA,NA,NA,0,50,14,1,1,1,6,0,35,15,18260,21760,1,0,2007,2,50,1,1,1,0,7984.375,47906.25,86687.5,38781.25,11175,5043.75,0,0,5.929589143389895,-0,1,1,0,0
928293,0,0.8434873949579832,2007,0,0,0,0,2250,0,NA,NA,1,NA,NA,NA,0,56,25,1,1,1,10,0,20,30,30000,10000,2,0,2006,1,55,1,2,0,0,8364.583333333334,50187.5,83493.75,33306.25,1125,2656.25,0,0,0,-0,1,0,0,0
928508,1,0.8434873949579832,2008,28275,28275,75000,46725,5250,1312.5,21000,30,1,1592.5,0,22592.5,99.53125,57,24,1,0,0,5,2,15,14,64500,2000,1,0,2007,1,26,1,2,1,2000,45244.791666666664,271468.75,472218.75,200750,7800,6312.5,1.3634417808218728,98.16780821917813,10.249768667290844,-0,1,0,-1.2376385703364008,18.41674442522182
929614,1,0.8434873949579832,2008,6750,6750,15750,14526,9000,0,NA,NA,1,NA,NA,NA,0,54,19,1,1,1,10,7,20,30,25000,9000,2,0,2006,7,41,1,2,1,0,11406.25,68437.5,120906.25,52468.75,3375,4437.5,0,0,8.81744592104187,-0,1,0,0,0
929670,1,0.8434873949579832,2008,25950,25950,210000,184050,3000,1562.5,25000,30,1,1895.79,0,26895.79,118.486875,47,6,1,0,1,4,2,15,7,153100,26900,1,0,2007,1,45,1,1,1,0,32697.916666666668,196187.5,353593.75,157406.25,2775,1781.25,1.6204366438356175,116.86643835616438,10.163965423497029,-0,1,1,4.467986429663597,20.93999966331706
930047,1,0.8434873949579832,2008,3075,3075,15750,12675,3375,312.5,5000,30,1,379.21,0,5379.21,23.700625,54,7,1,1,1,4,0,10,0,9700,0,1,0,2007,3,26,1,2,1,0,5703.125,34218.75,60453.125,26234.375,1672.5,3750,0.32733732876712196,23.373287671232877,8.031385330625534,-0,1,0,-24.0682635703364,-32.050960336682934
930200,1,0.8434873949579832,2008,11250,11250,56250,40562.25,6345,937.5,15000,30,1,1137.5,72.84,16210.34,75.64625,55,11,1,0,1,1,2,10,14,3150,441000,1,0,2007,4,38,0,1,1,0,19200.520833333332,115203.125,183184.375,67981.25,7837.5,3575,5.526386986301247,70.11986301369875,9.328212292571072,-0,1,1,-5.247638570336392,12.593772996650394
931715,0,0.8434873949579832,2007,13500,13500,13500,6225,1125,0,NA,NA,1,NA,NA,NA,0,57,25,1,1,1,3,0,20,15,30360,7000,1,0,2006,3,32,1,1,1,500,15752.03125,94512.1875,170797.1875,76285,3600,1875,0,0,9.510519035757246,-0,1,1,0,0
932751,1,0.8434873949579832,2008,9000,9000,9000,11850,6750,1250,20000,30,1,1516.71,0,21516.71,94.794375,53,3,1,0,1,3,7,35,28,1002270,81600,1,0,2007,3,39,1,2,1,5000,0,0,0,0,5925,937.5,1.301224315068751,93.49315068493125,9.105090961257085,-0,1,0,-2.6620135703363985,17.62838966331706
932810,1,0.8434873949579832,2007,13875,13875,30000,16125,9000,1000,16000,30,1,1213.29,0,17213.29,75.830625,51,12,0,0,0,3,1,10,30,200000,15000,1,0,2006,1,25,0,1,0,0,6843.75,41062.5,41062.5,0,3375,7437.5,1.0361044520549996,74.794520547945,9.53791600808964,-0,1,1,-8.375763570336403,13.48790216331706
933380,1,0.8434873949579832,2008,151222.5,151222.5,390000,128722.5,11250,625,10000,30,1,758.29,0,10758.29,47.39312500000006,54,20,1,1,1,12,0,5,15,45500,12000,1,0,2006,3,29,1,1,0,4000,15752.03125,94512.1875,170112.8125,75600.625,2850,2500,0.6465496575343082,46.74657534246575,11.926514153931047,-0,1,1,-16.938263570336346,1.0677396633170702
934889,1,0.8434873949579832,2007,3750,3750,15000,5850,6750,625,10000,30,1,758.29,0,10758.29,47.39312500000006,58,31,1,1,1,19,0,30,30,35000,25000,2,0,2006,5,38,1,2,1,0,20151.041666666668,120906.25,203031.25,82125,2625,3125,0.6465496575343082,46.74657534246575,8.229777750081887,-0,1,0,-16.938263570336346,1.0677396633170702
934897,1,0.546583850931677,2007,26250,26250,112500,54075,11250,1250,20000,30,1,1516.71,0,21516.71,94.794375,41,7,1,1,1,1,6,60,58,45000,15000,2,1,2006,4,47,1,1,0,10000,19010.416666666668,114062.5,114062.5,0,7500,5062.5,1.301224315068751,93.49315068493125,10.17545936253226,-0,1,1,-2.6620135703363985,17.62838966331706
934903,1,0.8434873949579832,2007,19125,19125,45000,48285,9000,500,8000,30,1,606.71,0,8606.71,37.91937499999994,54,44,1,1,1,3,0,40,30,30000,16000,2,0,2006,5,44,1,2,1,5000,15208.333333333334,91250,155467.1875,64217.1875,2625,3562.5,0.5221147260273113,37.39726027397263,9.858803944909488,-0,1,0,-19.787013570336455,-7.211285336682952
934912,0,0.8434873949579832,2007,11250,11250,37500,9300,4500,0,NA,NA,1,NA,NA,NA,0,50,8,1,1,1,6,1,40,64,5000,10000,2,0,2006,4,43,1,1,1,0,11406.25,68437.5,111781.25,43343.75,3750,7031.25,0,0,9.328212292571072,-0,1,1,0,0
934913,0,0.8434873949579832,2008,0,0,0,0,6750,0,NA,NA,1,NA,NA,NA,0,57,7,0,1,0,2,0,20,31,20000,20000,1,0,2006,5,35,1,1,1,2000,19010.416666666668,114062.5,205312.5,91250,6375,3125,0,0,0,-0,1,1,0,0
934917,0,0.546583850931677,2007,7500,7500,22500,6885,5625,0,NA,NA,1,NA,NA,NA,0,38,24,1,0,1,6,0,10,30,10000,3000,2,1,2006,6,34,1,1,1,0,4562.5,27375,41062.5,13687.5,900,856.25,0,0,8.922791623969637,-0,1,1,0,0
934925,0,0.546583850931677,2007,3150,3150,18900,16841.25,3375,0,NA,NA,1,NA,NA,NA,0,45,5,1,0,1,4,0,60,44,10000,3000,2,1,2006,6,37,1,2,1,0,15588.541666666666,93531.25,139156.25,45625,1875,1418.75,0,0,8.055475141757274,-0,1,0,0,0
934934,1,0.8434873949579832,2007,0,0,90000,181500,26250,937.5,15000,30,1,787.5,0,15787.5,49.21875,55,24,1,0,0,4,3,10,15,500000,500000,1,0,2006,2,34,1,1,0,40000,15208.333333333334,91250,98093.75,6843.75,1500,8468.75,0.67422945205481,48.54452054794519,0,-0,1,1,-31.6751385703364,9.77483966331706
934940,1,0.8434873949579832,2008,25800,25800,36000,12300,6000,0,NA,NA,1,NA,NA,NA,0,55,7,1,0,1,6,0,15,30,20000,6000,1,0,2006,3,30,1,2,1,15000,7604.166666666667,45625,45625,0,1125,10000,0,0,10.158168529848494,-0,1,0,0,0
934943,1,0.8434873949579832,2007,37500,37500,150000,73125,11250,1250,20000,30,1,1516.71,10.01,21526.72,95.42,51,3,0,0,0,6,4,3,0,7000,20000,1,0,2006,6,38,1,2,1,2000,64635.416666666664,387812.5,570312.5,182500,10372.5,19125,1.9268493150687505,93.49315068493125,10.53212287826962,-0,1,0,-2.036388570336385,17.67843966331706
934951,0,0.8434873949579832,2007,11250,11250,45000,21062.25,4500,0,NA,NA,1,NA,NA,NA,0,54,4,0,0,1,1,0,20,30,35000,10000,1,0,2006,3,28,1,1,1,5000,11406.25,68437.5,102656.25,34218.75,0,10906.25,0,0,9.328212292571072,-0,1,1,0,0
934959,1,0.546583850931677,2007,4500,4500,5250,2587.5,4500,625,10000,30,1,758.29,0,10758.29,47.39312500000006,41,14,1,0,1,4,0,60,88,4000,800,2,1,2006,1,39,0,1,0,0,6729.6875,40378.125,67068.75,26690.625,2100,9812.5,0.6465496575343082,46.74657534246575,8.412054873292933,-0,1,1,-16.938263570336346,1.0677396633170702
934981,1,0.8434873949579832,2007,3750,3750,26250,11625,4500,875,14000,30,1,735.03,0,14735.03,45.93937500000006,52,5,1,0,0,2,2,15,30,207000,5000,1,0,2006,1,31,1,1,0,5000,8364.583333333334,50187.5,61593.75,11406.25,3000,3687.5,0.6311558219178721,45.30821917808219,8.229777750081887,-0,1,1,-31.64201357033633,8.197911091888496
934992,1,0.8434873949579832,2007,375,375,1875,5062.5,1500,625,10000,30,1,758.29,0,10758.29,47.39312500000006,56,9,1,1,1,3,0,20,15,30000,10000,1,0,2006,5,36,0,1,1,2000,19010.416666666668,114062.5,205312.5,91250,6375,2812.5,0.6465496575343082,46.74657534246575,5.929589143389895,-0,1,1,-16.938263570336346,1.0677396633170702
934996,1,0.8434873949579832,2007,4500,4500,7500,10237.5,4500,0,NA,NA,1,NA,NA,NA,0,53,50,1,0,1,10,3,10,15,10000,30000,1,0,2006,5,50,0,1,1,0,11406.25,68437.5,102656.25,34218.75,3750,2000,0,0,8.412054873292933,-0,1,1,0,0
934998,0,0.8434873949579832,2007,750,750,7500,16650,4500,0,NA,NA,1,NA,NA,NA,0,48,3,0,0,0,3,1,20,30,60000,20000,1,0,2006,1,31,1,2,1,0,22812.5,136875,246375,109500,1350,2187.5,0,0,6.621405651764134,-0,1,0,0,0
935013,0,0.546583850931677,2007,2250,2250,15000,72225,4200,0,NA,NA,1,NA,NA,NA,0,43,6,1,0,1,7,0,90,156,5250,15000,2,1,2006,3,43,0,1,1,6000,3611.9791666666665,21671.875,35747.1875,14075.3125,3300,3406.25,0,0,7.719129840906732,-0,1,1,0,0
935014,1,0.8434873949579832,2007,6750,6750,11250,9225,4500,0,NA,NA,1,NA,NA,NA,0,49,11,1,0,1,2,0,10,15,30000,5000,1,0,2006,3,54,1,2,1,0,11406.25,68437.5,114062.5,45625,2250,656.25,0,0,8.81744592104187,-0,1,0,0,0
935022,0,0.8434873949579832,2007,375,375,3750,4350,6750,0,NA,NA,1,NA,NA,NA,0,56,8,1,0,1,8,0,20,30,33000,10000,1,0,2006,3,37,1,2,1,0,13497.395833333334,80984.375,142578.125,61593.75,3600,3125,0,0,5.929589143389895,-0,1,0,0,0
935066,0,0.546583850931677,2007,750,750,1875,7875,4500,0,NA,NA,1,NA,NA,NA,0,40,5,1,0,1,4,0,5,15,4500,5500,1,1,2006,3,25,1,2,1,0,11406.25,68437.5,125468.75,57031.25,1312.5,615.625,0,0,6.621405651764134,-0,1,0,0,0
935071,1,0.8434873949579832,2008,56250,56250,225000,156750,11250,1500,24000,30,1,1824.62,0,25824.62,114.03875,55,3,1,0,0,3,2,15,30,128000,20000,1,0,2007,1,26,0,1,1,5000,43723.958333333336,262343.75,456250,193906.25,7500,4375,1.8469691780824888,112.1917808219175,10.937579097686422,-0,1,1,3.3323614296635924,20.407422996650393
935074,0,0.8434873949579832,2007,0,0,0,0,4500,0,NA,NA,1,NA,NA,NA,0,55,30,1,0,1,10,4,5,15,75000,8000,1,0,2006,4,36,0,1,1,0,0,0,0,0,900,1468.75,0,0,0,-0,1,1,0,0
935089,1,0.546583850931677,2008,12750,12750,26250,14625,9750,625,10000,30,1,758.29,0,10758.29,47.39312500000006,45,5,0,0,0,4,0,20,30,60000,4500,1,1,2006,5,32,1,2,1,0,19554.114583333332,117324.6875,207662.1875,90337.5,2475,2575,0.6465496575343082,46.74657534246575,9.453364978883542,-0,1,0,-16.938263570336346,1.0677396633170702
935095,1,0.8434873949579832,2007,2250,2250,7500,47625,3375,875,14000,30,1,1061.71,0,15061.71,66.356875,53,25,1,0,1,2,0,5,15,110000,20000,1,0,2006,3,37,1,1,1,0,4562.5,27375,27375,0,5250,1750,0.9116695205481307,65.44520547945187,7.719129840906732,-0,1,1,-11.224513570336399,10.531339663317059
935098,1,0.8434873949579832,2007,0,0,0,0,4500,0,NA,NA,1,NA,NA,NA,0,51,8,1,1,1,5,0,30,30,12000,2000,1,0,2006,5,33,1,1,1,0,9505.208333333334,57031.25,109500,52468.75,2625,21187.5,0,0,0,-0,1,1,0,0
935099,1,0.8434873949579832,2007,15750,15750,20400,12585,5812.5,625,10000,30,1,758.29,0,10758.29,47.39312500000006,50,8,1,1,1,4,0,30,32,35000,2500,1,0,2006,3,51,1,1,0,2000,22812.5,136875,250937.5,114062.5,3000,4500,0.6465496575343082,46.74657534246575,9.664659134301736,-0,1,1,-16.938263570336346,1.0677396633170702
935124,1,0.8434873949579832,2007,1500,1500,7500,45600,4200,625,10000,30,1,772.39,2858.64,13631.03,226.939375,54,3,1,0,1,2,2,30,30,50000,80000,1,0,2006,4,36,1,2,1,2000,0,0,0,0,2700,1625,180.19279965753427,46.746575342465746,7.313886831633462,-0,1,0,162.6079864296636,29.795139663317062
